Index	Sentence	spd	gruene	fdp	Most likely
407	Um  für  internationale  Talente  attraktiv  zu  sein,   werden wir  administrative  Hürden  abbauen  und  mit  einer  Plattform  die  Rekrutierung  von   internationalen Spitzen-Wissenschaftlerinnen und -Wissenschaftlern unterstützen.	1.298407823924208e-06	0.000801331247203052	0.9991974234580994	fdp
408	Wir werden die institutionelle Förderung von Deutschem Akademischen Austauschdienst (DAAD) und   Alexander von Humboldt Stiftung (AvH) analog zum Pakt für Forschung und Innovation erhöhen.	0.04290138557553291	0.9159584641456604	0.041140079498291016	gruene
409	Asien-   und China-Kompetenz wollen wir deutlich ausbauen.	3.372073115315288e-05	0.032471202313899994	0.9674950838088989	fdp
410	Wissenschaftskommunikation und Partizipation   Wissenschaft ist kein abgeschlossenes System, sondern lebt vom Austausch und der Kommunikation   mit  der  Gesellschaft.	0.00010075973841594532	0.00018487291526980698	0.9997143149375916	fdp
411	Wir  wollen  Wissenschaftskommunikation   systematisch  auf  allen   wissenschaftlichen Karrierestufen  und  bei  der Bewilligung von  Fördermitteln verankern.	2.8708717536574113e-07	0.00047878906480036676	0.9995208978652954	fdp
412	Wir  setzen   uns für die Förderung des Wissenschaftsjournalismus durch eine unabhängige Stiftung, Weiterbildung   für  Entscheidungsträgerinnen  und  Entscheidungsträger,  analoge  und  digitale  Orte  –  von   Forschungsmuseen bis Dashboards – ein.	0.003015300491824746	0.0010876692831516266	0.9958970546722412	fdp
413	Wir  werden  mit  Citizen  Science  und  Bürgerwissenschaften  Perspektiven  aus  der  Zivilgesellschaft   stärker in die Forschung einbeziehen.	1.1706317764037522e-06	0.14689891040325165	0.8530998826026917	fdp
414	Open Access und Open Science wollen wir stärken.	0.00020854359900113195	0.9974639415740967	0.0023275339044630527	gruene
415	III.	0.9124657511711121	0.05711417645215988	0.030420077964663506	spd
416	Klimaschutz in einer sozial-ökologischen Marktwirtschaft   Unsere  Wirtschaft  legt  mit  ihren  Unternehmen,  den  Beschäftigten  sowie  Verbraucherinnen  und   Verbrauchern  die  Grundlage  für  unseren  Wohlstand.	0.8907784819602966	0.0014810330467298627	0.10774046927690506	spd
417	Als  größte  Industrie-  und  Exportwirtschaft   Europas steht Deutschland in den 2020er Jahren jedoch vor tiefgreifenden Transformationsprozessen   im  globalen  Wettbewerb  –  von  der  Dekarbonisierung  zur  Einhaltung  des  1,5-Grad-Pfads  über  die   digitale  Transformation  bis  hin  zum  demografischen  Wandel.	3.181588544975966e-05	0.766713559627533	0.23325462639331818	gruene
418	Hinzu  kommt  die  langanhaltende   Corona-Pandemie, die Teile der Wirtschaft vor große Herausforderungen stellt.	0.06215893104672432	0.014428872615098953	0.9234122037887573	fdp
419	Wir sehen deshalb die   Aufgabe,  der  ökonomischen  Stärke  unseres  Landes  eine  neue  Dynamik  zu  verleihen.	0.9904696941375732	0.007333261892199516	0.002196971792727709	spd
420	Die   Wirtschaftskraft und der Wohlstand unseres Landes liegen auch in Zukunft in der Vielfalt – von der   Industrie, dem Mittelstand über das Handwerk bis hin zu Handel und Dienstleistungen.	1.0353609821974006e-14	6.073589247534983e-06	0.9999939203262329	fdp
421	Wir stellen die   Weichen  auf  eine   sozial-ökologische  Marktwirtschaft  und   leiten  ein   Jahrzehnt  der   Zukunftsinvestitionen ein.	0.0003093992418143898	0.012104924768209457	0.9875856637954712	fdp
422	Damit legen wir die Grundlagen, um nachhaltigen Wohlstand zu sichern und   schaffen  Raum  für  Innovation,  Wettbewerbsfähigkeit  und  mehr  Effizienz,  für  gute  Arbeit,  sozialen   Aufstieg und neue Stärke.	0.9864951372146606	0.012569387443363667	0.0009354874491691589	spd
423	Wir denken ökonomische Entwicklung und ökologische Verantwortung zusammen.	0.0003690529556479305	0.947708010673523	0.05192285776138306	gruene
424	Es gilt, zu erhalten,   was  uns  erhält  und  unsere  Ressourcen  zu  schützen.	0.03547953814268112	0.9332731366157532	0.03124740906059742	gruene
425	Der  Schutz  von  Umwelt  und  Natur  ist  daher   essenzieller  Bestandteil  unseres  politischen  Handelns,  die  17  Nachhaltigkeitsziele  der  Vereinten                   Wirtschaft   Industrie   Nationen  (SDG)  sind  Richtschnur  unserer  Politik.	0.00024866868625395	0.9969801306724548	0.002771192230284214	gruene
426	Insbesondere  der  Kampf  gegen  das  Artensterben,   verlangt hohe Aufmerksamkeit und politisches Handeln.	0.37723276019096375	0.6054027676582336	0.017364414408802986	gruene
427	Unser Ziel ist eine nachhaltige, zukunftsfähige   Landwirtschaft, in der die Bäuerinnen und Bauern ökonomisch tragfähig wirtschaften können und die   Umwelt, Tieren und Klima gerecht wird.	0.0008740429184399545	0.001972161466255784	0.9971537590026855	fdp
428	Wir stärken regionale Wertschöpfungsketten und tragen zum   Erhalt ländlicher Strukturen bei.	0.013512326404452324	0.11857858300209045	0.8679091334342957	fdp
429	Wir  wollen  eine  nachhaltige,  barrierefreie,  innovative  und  für  alle  alltagstaugliche  und  bezahlbare   Mobilität  ermöglichen.	0.0011238830629736185	0.5191492438316345	0.4797268211841583	gruene
430	Mobilität  ist  Teil  der  Daseinsvorsorge  und  Voraussetzung  für  gleichwertige   Lebensverhältnisse in Stadt und Land.	0.9958176016807556	0.0040276204235851765	0.00015481495938729495	spd
431	Nach der Corona-Pandemie braucht Deutschlands Wirtschaft einen neuen Aufbruch.	3.6769286282378744e-08	0.24215121567249298	0.7578487396240234	fdp
432	Dafür muss die   öffentliche  Hand  Impulse  setzen  und  faire  Rahmenbedingungen  national  und  im  europäischen   Binnenmarkt schaffen.	6.114400548540289e-06	0.0034498265013098717	0.9965440630912781	fdp
433	Wir wollen mehr Innovation, mehr Wettbewerbsfähigkeit, mehr Effizienz, gute   Arbeit und klimaneutralen Wohlstand.	0.0003367875178810209	0.8390663862228394	0.1605968177318573	gruene
434	Dafür brauchen wir ein Jahrzehnt der Zukunftsinvestitionen und   mehr Tempo.	1.1510521289892495e-05	0.8898990750312805	0.11008933931589127	gruene
435	Unser Ziel ist eine sozial-ökologische Marktwirtschaft.	0.9576842188835144	4.89153026137501e-05	0.042266957461833954	spd
436	Der  Industrie  kommt  eine  zentrale  Rolle  bei  der  Transformation  der  Wirtschaft  mit  Blick  auf   Klimaschutz  und  Digitalisierung   zu.	0.9824021458625793	0.0083830077201128	0.009214908815920353	spd
437	Wir  werden  die   Innovations-,   Investitions-  und   Wettbewerbsfähigkeit der Industrie stärken, um weiter Hochtechnologieland zu bleiben.	0.899450957775116	0.006984524894505739	0.09356454014778137	spd
438	Wir fördern   regionale  Transformationscluster  und  werden  strukturschwache  Regionen  unterstützen.	0.00015295222692657262	0.00035111274337396026	0.9994958639144897	fdp
439	Wir   erarbeiten  eine  Industriestrategie,  die  in  Verbindung  mit  dem  European  Green  Deal  in  eine   europäische Lösung eingebettet ist und durch geeignete Maßnahmen Carbon Leakage verhindert.	4.333413130552799e-07	0.9893350005149841	0.010664558969438076	gruene
440	Um   unsere heimische Industrie, insbesondere die Grundstoffindustrie, zu unterstützen, werden wir in dem   für die Erreichung der Klimaziele ausreichendem Maße geeignete Instrumente schaffen, beispielsweise   Carbon  Contracts   for  Difference   (Klimaverträge,  CCfD),  um  so  auch   insbesondere  die   Wirtschaftlichkeitslücke  zu  schließen.	4.535431071417406e-05	0.0017508656019344926	0.9982037544250488	fdp
441	Diese   Instrumente  werden  so  ausgestaltet,  dass  die   Rückzahlungsphasen  mit  hinreichender  Wahrscheinlichkeit  erreicht  werden.	5.180098014534451e-06	0.021230267360806465	0.978764533996582	fdp
442	Wir  unterstützen  die   Einführung  eines  europaweit  wirksamen  CO2-Grenzausgleichsmechanismus  oder  vergleichbar   wirksame   Instrumente.	3.817381966086941e-08	0.9990161657333374	0.0009838603436946869	gruene
443	Entscheidend   ist,  dass  dieser  WTO  konform  ausgestaltet   ist,  die   Exportindustrie  nicht  benachteiligt,  Greenwashing  verhindert  und  unbürokratisch  innerhalb  des   bestehenden Emissionshandelssystems umgesetzt wird.	0.1682906597852707	0.0015892661176621914	0.8301200270652771	fdp
444	Wir setzen uns für die Gründung einer Europäischen Union für grünen Wasserstoff ein.	0.0004347952490206808	0.003471366362646222	0.9960938096046448	fdp
445	Dazu wollen   wir  das   IPCEI  Wasserstoff  schnell  umsetzen  und   Investitionen   in  den  Aufbau  einer   Wasserstoffnetzinfrastruktur   finanziell   fördern.	0.012856470420956612	0.041035376489162445	0.9461081027984619	fdp
446	So  wollen  wir  bis  2030  Leitmarkt   für   Wasserstofftechnologien  werden  und  dafür  ein  ambitioniertes  Update  der  nationalen   Wasserstoffstrategie erarbeiten.	0.9687471389770508	0.007663584779947996	0.02358931116759777	spd
447	Wir  nutzen  die  Europäische  Union  und  die  internationalen  Gremien  gemeinsam  mit  europäischen   Partnern für eine Initiative zur Gründung eines für alle Staaten offenen internationalen Klimaclubs mit   einem einheitlichen CO2-Mindestpreis und einem gemeinsamen CO2-Grenzausgleich.	8.302629430545494e-05	0.9462488889694214	0.053668100386857986	gruene
448	Wir  schaffen  sichere  Absatzmärkte  für  klimafreundliche  Produkte  durch  Mindestquoten  in  der   öffentlichen Beschaffung.	8.140705176629126e-05	0.006706280633807182	0.9932123422622681	fdp
449	Die Bundesregierung wird dafür Sorge tragen, dass die Wirtschaft wettbewerbsfähige Strompreise für   Industrieunternehmen am Standort Deutschland unter konsequenter Nutzung der eigenen Potenziale   Erneuerbarer Energien bekommt, die sie auf dem Weg in die Klimaneutralität braucht.	0.00293032662011683	0.0794721245765686	0.9175975322723389	fdp
450	Neben dem Ausbau der Infrastruktur werden wir die Ziele zur Elektrolyseleistung deutlich erhöhen,   europäische  und  internationale  Klima-  und  Energiepartnerschaften  für  klimaneutralen  Wasserstoff   und  seine  Derivate  auf  Augenhöhe  vorantreiben  und  Quoten  für  grünen  Wasserstoff  in  der   öffentlichen  Beschaffung  einführen,  um  Leitmärkte  zu  schaffen.	0.5552532076835632	0.41473618149757385	0.03001069277524948	spd
451	Wir  fördern  in  Deutschland  die   Produktion  von  grünem  Wasserstoff.	8.86604975676164e-05	0.004077821038663387	0.9958335161209106	fdp
452	Im  Interesse  eines  zügigen  Markthochlaufs  fördern  wir   zukunftsfähige Technologien auch dann, wenn die Verfügbarkeit von grünem Wasserstoff noch nicht   ausreichend  sichergestellt  ist.	0.0022130869328975677	0.056329742074012756	0.9414571523666382	fdp
453	Wir  wollen  den  Einsatz  von  Wasserstoff  nicht  auf  bestimmte   Anwendungsfelder begrenzen.	0.08948501199483871	0.22369267046451569	0.6868222951889038	fdp
454	Grüner Wasserstoff sollte vorrangig in den Wirtschaftssektoren genutzt   werden, in denen es nicht möglich ist, Verfahren und Prozesse durch eine direkte Elektrifizierung auf   Treibhausgasneutralität umzustellen.	0.04729011282324791	0.9410858750343323	0.011624089442193508	gruene
455	Deutschland soll zu einem Zentrum für Forschung, Fertigung und Recycling von Batteriezellen werden.	0.8747193813323975	0.036014676094055176	0.0892658606171608	spd
456	Gemeinsam  mit  Sozialpartnern  und  lokalen  Akteuren  bauen  wir  regionale  Transformations-  und   Qualifizierungscluster  auf.	0.5524916648864746	0.03334547206759453	0.41416287422180176	spd
457	Wir  wollen  Deutschland  zum  globalen  Standort  der  Halbleiterindustrie   machen.	2.207831784062364e-08	0.0017323533538728952	0.998267650604248	fdp
458	Dazu soll die deutsche Halbleiterbranche entlang der gesamten Wertschöpfungskette auch    finanziell  hinreichend  unterstützt  werden,  um  diese  Schlüsseltechnologie  in  Europa  zu  sichern,  zu   stärken und zukunftssicher auszubauen.	0.0002673085837159306	0.0005913401837460697	0.9991413354873657	fdp
459	Transformation der Automobilindustrie   Wir unterstützen die Transformation des Automobilsektors, um die Klimaziele im Verkehrsbereich zu   erreichen, Arbeitsplätze sowie Wertschöpfung hierzulande zu erhalten.	7.024744718364673e-06	0.9593822360038757	0.040610771626234055	gruene
460	Wir machen Deutschland zum   Leitmarkt  für  Elektromobilität,  zum  Innovationsstandort  für  autonomes  Fahren  und  beschleunigen   massiv  den  Ausbau  der  Ladesäuleninfrastruktur.	0.982220470905304	0.0010429434478282928	0.016736535355448723	spd
461	Unser  Ziel  sind  mindestens  15  Millionen   vollelektrische  Pkw  bis  2030.	1.3705886203752016e-07	0.0007328576175495982	0.999267041683197	fdp
462	Für  die  Wertschöpfung  dieser  deutschen  Schlüsselindustrie  ist  die   regionale Transformation der KMU ebenso von zentraler Bedeutung.	9.814802979235537e-07	0.104708731174469	0.8952903151512146	fdp
463	Wir werden daher den Wandel   in den Automobilregionen hin zu Elektromobilität durch gezielte Clusterförderung unterstützen.	0.14431197941303253	0.8146791458129883	0.041008904576301575	gruene
464	Die   Fortführung und Weiterentwicklung der Europäischen Batterieprojekte (IPCEI) sowie die Ansiedelung   weiterer  Zellproduktionsstandorte  einschließlich  Recycling   in  Deutschland  sind  von  zentraler   Bedeutung.	3.650645521702245e-05	0.0039041321724653244	0.9960594177246094	fdp
465	Dazu  ist  die  Stärkung  der  Forschung  an  neuen  nachhaltigen  Batterie-Generationen   entscheidend.	0.43375203013420105	0.1792336106300354	0.38701435923576355	spd
466	Wir  wollen  die  auf  Bundesebene  bestehenden  Kooperations-  und  Dialogformate  im   Bereich  Automobilwirtschaft  in  einer  Strategieplattform  „Transformation  Automobilwirtschaft“  mit   Mobilitätswirtschaft,  Umwelt-  und  Verkehrsverbänden,  Sozialpartnern,  Wissenschaft,  Bundestag,   Ländern  und  kommunalen  Spitzenverbänden mit  den zuständigen  Bundesressorts  bündeln,  um  das   Ziel der Klimaneutralität, die Wertschöpfung sowie Arbeits- und Ausbildungsplätze zu sichern.	0.9774025082588196	0.005324175115674734	0.017273277044296265	spd
467	Luft- und Raumfahrt   Raumfahrt und der Bereich New Space sind zentrale Zukunftstechnologien.	0.04647796228528023	0.9234689474105835	0.030053086578845978	gruene
468	Wir stärken das nationale   Raumfahrtprogramm  und  die  Europäische  Weltraumorganisation  (ESA)  und  bewahren   ihre   Eigenständigkeit.	0.0005697099841199815	0.9936245679855347	0.005805646069347858	gruene
469	Wir  entwickeln  eine  neue  Raumfahrtstrategie  unter  Berücksichtigung  der   Vermeidung  und  Bergung  von  Weltraumschrott.	0.00014122443099040538	0.9931615591049194	0.00669725239276886	gruene
470	Wir  stärken  den  Luftfahrtproduktionsstandort   Deutschland.	0.10259120911359787	0.7571918368339539	0.14021696150302887	gruene
471	Wir  unterstützen  die  Erforschung  und  den  Markthochlauf  von  synthetischen   Kraftstoffen,  die  klimaneutrales  Fliegen  ermöglichen.	0.00030663039069622755	0.9826814532279968	0.017011934891343117	gruene
472	Die  Auftragsverfahren  im  Zusammenhang  mit   dem   Luftfahrtforschungsprogramm   für  Entwicklung  und  Einsatz  digitaler  Werkzeuge,   Prozessentwicklung,  Materialforschung  und  Leichtbau   sollen  weiter  beschleunigt   sowie   Vorauszahlungen ermöglicht werden.	0.036763451993465424	0.8169734477996826	0.14626306295394897	gruene
473	Wir stärken die Forschung zum Einsatz nachhaltiger Kraftstoffe,   für  leisere  Antriebe  sowie  für  eine  Plattform  zur  Simulation  und  Optimierung  des  Gesamtsystems   Luftfahrt bezüglich seiner Klimawirkung.	0.39282745122909546	0.49078717827796936	0.11638538539409637	gruene
474	Maritime Wirtschaft   Durch  Innovation  und  Technologieführerschaft  sorgen  wir  für  eine  wettbewerbsfähige  maritime   Wirtschaft in Deutschland, insbesondere bei klimafreundlichen Schiffsantrieben.	0.8320024609565735	0.11500891298055649	0.052988555282354355	spd
475	Wir bekennen uns zu   den Zielen der Maritimen Agenda.	0.23275935649871826	0.06664611399173737	0.7005945444107056	fdp
476	Wir stärken den Schiffbau über die gesamte Wertschöpfungskette   inklusive des Schiffsrecyclings als industriellen Kern in Deutschland.	6.959848542464897e-05	0.915686845779419	0.08424348384141922	gruene
